source,exercise_id,exercise_name,equipment,body_part,frame_idx,form_label,left_elbow_angle,right_elbow_angle,left_shoulder_angle,right_shoulder_angle,left_hip_angle,right_hip_angle,left_knee_angle,right_knee_angle,torso_lean_angle,elbow_symmetry_delta,knee_symmetry_delta,avg_visibility
exercise_correction,,bicepcurl,dumbbell,,,C,132.71145798642044,122.51092533947266,1.2604598389264834,2.09646065121655,,,,,0.07950578455357629,10.200532646947778,,0.7019947343505919
exercise_correction,,bicepcurl,dumbbell,,,C,135.45894976396437,123.2935345381865,0.9707888711240367,2.4272255110047705,,,,,0.10001079279248057,12.165415225777863,,0.7025333782657981
exercise_correction,,bicepcurl,dumbbell,,,C,138.05907786247855,124.34643137576545,0.8121318417792086,2.5515189032575822,,,,,0.038237715487121064,13.712646486713098,,0.7023808981757611
exercise_correction,,bicepcurl,dumbbell,,,C,140.44794218113572,127.42385986187328,0.38138471518518247,2.8607504585040457,,,,,0.10985019415417643,13.024082319262433,,0.699653928168118
exercise_correction,,bicepcurl,dumbbell,,,C,141.71811343190987,129.2950775536934,0.3218100234623022,2.8879099595232787,,,,,0.16856346175927311,12.423035878216467,,0.6952537025790662
exercise_correction,,bicepcurl,dumbbell,,,C,147.44256398686298,132.31442316242277,0.11082581416309274,2.8549394506563086,,,,,0.4120365346698895,15.128140824440209,,0.6905270924326032
exercise_correction,,bicepcurl,dumbbell,,,C,148.68720779816704,134.47343674101074,0.04585885265518172,2.908438714785533,,,,,0.4649468126450201,14.213771057156293,,0.6893471828661859
exercise_correction,,bicepcurl,dumbbell,,,C,152.8502248693603,137.00655813836664,0.22491580200733263,2.8172766737315778,,,,,0.6088753731105262,15.843666730993647,,0.68713258812204
exercise_correction,,bicepcurl,dumbbell,,,C,155.22066519196034,139.40171381679215,0.2759353018445236,2.805399312855954,,,,,0.7054824518569257,15.818951375168183,,0.6852298493031412
exercise_correction,,bicepcurl,dumbbell,,,C,158.96910270677986,144.71048622985415,0.34083617441156644,2.693915796974782,,,,,0.8522937417774951,14.25861647692571,,0.6858362730126828
exercise_correction,,bicepcurl,dumbbell,,,C,158.77816698817375,145.04126714011744,0.2078755298074291,2.7384518476057593,,,,,0.9426096944760716,13.73689984805631,,0.6872575038578361
exercise_correction,,bicepcurl,dumbbell,,,C,158.02932154805217,146.0056065390248,0.18827474521015905,3.021576024761242,,,,,1.008660213919423,12.02371500902737,,0.6892703422345221
exercise_correction,,bicepcurl,dumbbell,,,C,158.01131589677792,146.7273919052967,0.23506353624110027,3.220166873996327,,,,,1.0229372268979449,11.283923991481203,,0.6896209102123976
